id;source_id;name;industry;email;phone;website;country;city;address;siret;size_label;created_at;updated_at;sigle;contact_nom;contact_tel;contact_email;admin_nom;admin_contact;admin_email
b5400669-24e7-46bd-8d5c-0c44edd5cc55;;HYDIAM FORAGES;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
315ebff8-7762-44b4-bc27-7f6b187d8730;;IBI S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
e94f1db8-1258-4b64-970a-8719c6e24e3a;;GREENFIL PLANTATION LTD S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
3c4a131a-1f67-4c2b-8396-54a83344e683;;MAÎTRE ESSONO EPOUSE CHEMOU BLANCHE;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
b9d0b128-d38b-4be3-bbdd-15c59f6db315;;ICM CONSULTING SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
790d07fb-997d-4c43-b090-64fe7821a8bd;;DIRECTION GENERALE DES DOUANES ET DES DROITS INDIRECTS DU TCHAD;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
d926e6c5-a9fc-4b53-a9da-00867cd92fee;;SCI VESTALIA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
b54bc86c-3322-4e0d-a77a-4b30e458f436;;KRIBI POWER DEVELOPMENT COMPANY;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
21853d16-148f-4abf-8035-84b3a032f2cf;;SOA - Soulemanou Haliyou;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
2ad9f077-dafd-460b-bd55-914de0f9510c;;HEVEA CAMEROUN S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
6fb7aea8-1d93-47ee-9ee2-d2a993b53446;;SOCIETE COMMERCIALE DE BANQUE CAMEROUN S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
711f95fa-86ec-48d6-8f56-4518058eebbe;;ELECNOR SUCCURSALE;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
ef375c96-5ebe-4aab-9534-857ac99343c2;;BOURBON OFFSHORE MARINE SERVICES CAMEROUN;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
77943dd0-13a4-46d8-824c-caf51cda2138;;HORUS INVESTMENT CAPITAL S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
d663bf9d-e5bc-48d6-bf5f-172fe7339b21;;LOXEA S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
fd5e7c84-7486-43e3-af11-941441e0c070;;ATLANTIQUE ASSURANCE IARDT-CAMEROUN;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
ca48a04e-9933-4d06-aaa9-36655536cd94;;DIBAMBA POWER DEVELOPMENT COMPANY SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
93eb03bf-71cf-4588-b3dd-4a2452035398;;OFFICE TOGOLAIS DES RECETTES;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
aefd81b8-d857-4f00-9914-d6d8f7f3b719;;CFAO TECHNOLOGIES S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
0ac87631-d2de-4b4d-8b13-6db39e8f81f2;;TAM-TAM SOLEIL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
3f277ca7-3543-41de-b2fa-aac1075e3444;;EB-PARTNERS AUDIT;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
1fb21be7-e5d6-4f3d-b451-14792d584a5f;;Mutuelles des inspecteur et officiers des Douanes du Cameroun;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
92254102-8e7e-42df-b9b2-715da410a654;;KING BAY CENTER S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
6e3adb83-ca13-4561-b537-28394aac657b;;DJILO NGASSOP IRENE;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
418725eb-3558-4493-90c5-2169f0de26e1;;SHOW OFF SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
ee72e3a2-7f6b-4095-88b3-65c271115e3a;;CIA CAPITAL INVEST;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
f7a669b2-0eb9-4f25-a913-aa9e17339606;;AMT CAMEROUN S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
8789a823-5b20-4335-8ebe-4ce47cfefabb;;DJOUFACK NGOUNE SUZANNE;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
253c19a0-49d2-4e67-ae08-03741eae252e;;JOCCIDALO PETROLEUM;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
abe63216-3f48-4a03-945c-61fd2aa76fa8;;TCHARITRANS;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
a2a3d630-a310-4586-b186-0119fad0b445;;KRIEGER BREWERY COMPANY PLC;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
e7935cde-2369-4ead-a3e3-4ff5eef66a25;;SOCIETE DES EAUX MINERALES DU CAMEROUN;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
a497d657-8046-49dc-ab98-72978a80ff46;;GRACEDOM INVEST S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
bca825a8-de27-43fb-9662-812502f2ae8a;;EXCELLENCE EQUIPMENT & MOTORS NGAOUNDERE SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
7f85db4d-2bdb-4186-9759-1e0cc83fd933;;SOCIETE MINIERE DE L'EST;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
cb69f17c-b9d9-4b7b-a1ae-2ed66a62dffa;;KIKOT-MBEBE HYDRO POWER COMPANY;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
9f5822a7-ebcc-4198-a494-37701cbeeacf;;SHOW OFF ASSURANCE;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
f3285c89-29cf-4f6f-8564-b8a292ba2d2a;;ADIALEA CAMEROUN S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
9c0d4071-048f-40d5-b10f-e6e224451fbf;;AFRICA FINANCES;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
88b4f5b1-9a14-4130-8aae-0680f418d15d;;TSG CAMEROUN S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
cc5143e1-aa2f-43d0-8fdb-c8b14ff23c17;;DAFMA & FORTRANS;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
2f4f0422-92a6-4ee4-ab41-fe5af530248c;;MEN GROUP;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
f4d17920-de09-436f-a4aa-6437920b7f6e;;CALLENS CAMEROUN S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
ea56390e-7834-4ae8-bb98-1a62c2f369bd;;J2N CONSEIL SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
cf288c18-d393-4e0c-a87c-8b21fa3c7ee4;;KAKOTEL S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
ff2ceb1d-155b-4ae5-bb7c-9ba4aad3a22f;;CHINA HARBOUR ENGINEERING COMPANY LTD;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
06c821ed-ca7f-40d1-9f06-4accafff3d65;;Office Régional Agricole et des Produits de Rente du Sud;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
ad3f0c7e-821a-4507-b3a2-7e76ca2e2628;;GROUPE KEDE SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
cf105091-053a-461b-9e5a-8e6cd47fddde;;DAVINCI INVESTMENT GROUP SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
a2809e09-ad61-4ba3-a4d6-3b6eabaa912b;;AZA Finance;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
95a305ad-06f0-4de4-8c43-aa3157ff4e3a;;SAMSON BILANGNA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
3a38b6c2-31b2-4cce-ba64-8a6b15a2976b;;CAMEROON INTERNATIONALE TRADE SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
8044da9b-870d-40f5-8c1a-cc24ff2de3a2;;BEST WIN S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
82adb1fe-7623-467e-a262-e7a2694ae0a2;;CAMEROON INTERNATIONALE TRADE SARL 2;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
487c90ab-fb58-4974-9f3f-31ff9400ae0a;;ARCHIBAT PLUS DESIGN;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
85031c84-8099-4016-b529-01357e3222c4;;NOTICAM SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
ecddcf86-ac5d-4be1-934e-5db972e37a2e;;Advance Maritime Transport;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
9e56d26d-3d29-4f0e-b46c-03fa1786b168;;MOTOA TRANSPORT TRANSIT ET  SERVICES (MTTS);;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
8a6aa420-c3a7-47ef-a84d-64f2afd8627d;;EVERWELL  CAMEROON CABLES AND ENGINEERING S.A;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
6f1f0b33-08b4-4cf3-a8ce-b04a378502da;;CAMFISH;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
ee936974-d0d2-4310-9eef-b664e0c9807b;;SOCIETE INTERAFRICAINE DES PRODUITS PHARMACEUTIQUES ET PARAPHARMACEUTIQUES;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
bf1ea601-0c14-4f8e-bfb6-ba913aa67cb8;;EVERWELL CAMEROUN CABLES and ENGINEERING SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
049ebf67-4e0b-44eb-bf5d-273fa20402d3;;NGOLLE 4 ISSAC RICHARD;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
ab54074d-769e-4fb8-b83c-a0294eceee55;;SIGMA INC LTD;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
426ac4dd-879c-400e-a810-627b0e5acd5d;;SITRAB-CAM;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
d58352f9-3229-4a22-acf0-7a60af02b373;;COMPAGNY OF TRANSPORT AND FAIR TRADE;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
82e49512-8f5d-4357-852c-4ea565b489ac;;BRIGHT POINT LOGISTICS SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
18e1c02a-3001-417f-9720-3de68d8858bc;;OCEAN PETROLEUM SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
46aaa9e3-41b2-4b6a-8683-1baed12df9f7;;ENGINE OIL COMPANY SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
3f6a2bd8-3341-41ed-9e33-38426c5c44f5;;AFRICA VISION DEVELOPMENT SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
18526a9d-2f7f-4096-b0a9-7fe80dabfbec;;ARTS ET METIERS SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
01776803-8407-47ec-8c8b-046109e45200;;Etude Me Grâce NKAKE BOLLANGA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
6699f7f8-ed1d-4b09-8aa4-24d389924598;;MERMO OIL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
a59aa386-9246-42d0-b32c-3bae09f3718b;;SAE;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
9849b732-a5b2-40c9-809f-1ff4d3b081aa;;Societé d'Expliotation Industrielle Agricole;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
da183649-dd80-4907-9153-a555df34226c;;MEN LOGISTICS SA;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
3cc2035b-1f07-47cf-b30c-d136d7711fa2;;MONSIEUR BAHA Robert;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
b8f33d6f-15b6-4788-8907-4a9d5aa040b7;;NORBERT GWEM;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
d52063eb-8f91-4461-bc3f-afc115b316d6;;JL2M MULTISERVICES SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
6dba21ae-99a1-4299-804b-1f1736dfe341;;AGROLOGISTIK SARL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
bc52473e-d094-4e92-80fa-81f76d0e072e;;SPEEDY WORLD WIDE SERVICES;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
259abf51-18d0-4f6e-9c82-a9794e3f0acf;;SOLIDARITÉS INTERNATIONAL;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
d358840f-448f-4282-8db1-163f48fe6217;;ZTE INTERNATIONAL LIMITED;;;;;;;;;;Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);Sun Dec 07 2025 21:12:40 GMT-0500 (UTC−05:00);;;;;;;
025499a2-30d9-4b35-b8a9-95e83c196801;df6d2c82-f638-461a-a140-eedcb1eacd46;ACTIVA ASSURANCES SARL;ASSURANCES;activa@gmail.com;3434503;activassur.cm;;DOUALA;PROVINCES REUNIES;;;Sun Dec 07 2025 12:12:08 GMT-0500 (UTC−05:00);Mon Dec 08 2025 17:05:50 GMT-0500 (UTC−05:00);ACTIVA ASSURANCES;admin1;214343243241;admin1@gmail.com;admin;4141434324324;admin@gmail.com
